video_id,item_id,release_date,status,channel_id,channel_name,subscribers,views,likes,comments,duration,live_status
jsFYFgto68Y,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xQjBFMUZBNkNGQkFFMkNF,2023-01-25 16:00:09+00:00,public,UCBIfsPaQviN1LpnkWQvAGMQ,1001Tracklists,116000,2056,174,38,3592.0,none
s8th4f_wbzQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zRkY0NTlGQjYwNjJDMEJB,2023-01-25 23:38:28+00:00,public,UCNVeD_tHABqF-fvbe20ZsPA,Aly & Fila,144000,7400,328,30,7189.0,none
UJrEbsEkv9M,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FNDFENTJFMDlFNEQyODU3,2023-01-26 16:00:30+00:00,public,UCiiN5Ld9pGMwcYrLUJfYlCQ,Mixmash Records,137000,205,16,0,3465.0,none
FmlGXMsrhzM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GRDVGMERBOEMzQ0FFMzMz,2023-01-26 16:34:27+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,29900000,18340,583,16,3649.0,none
Ol4VYn1Zfzo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44Njg1MDU3QjI0RTQyRjdD,2023-01-26 17:00:07+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,544000,95420,2964,289,7293.0,none
ms8vlCs3yl4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45ODY0RDA1N0ZBMkE1M0E1,2023-01-26 17:04:32+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,544000,49249,1784,215,3560.0,none
8BbdTa6_Aak,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNjcxNzY5NzMzMUJFQ0Q4,2023-01-26 21:05:06+00:00,public,UCLFiirHOF-wa3QRExEa4m8A,Nicky Romero,1530000,8242,363,14,3315.0,none
NQ1BcQh5xYM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45OTQ4OEMyNDg3RDJDMjZE,2023-01-26 21:19:02+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5430000,156445,5143,259,7361.0,none
Y0B5KoS3yOI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41OEY2MTgxM0Y5NDkxRUY2,2023-01-27 00:00:10+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,356000,2253,135,11,3822.0,none
xiPVGxhHDqM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5ENDBBQkNGMDI5RjkxNkZC,2023-01-27 15:00:46+00:00,public,UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,6380000,68428,2032,173,3637.0,none
2bOZRga6iKA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wOEMwQzhGNDcxNEI2QkRC,2023-01-27 15:07:36+00:00,public,UCO0sfpPwj3PGVVH_jiqBA6A,Future House Cloud,268000,64192,504,20,5260.0,none
_chovl7GZWI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45NEUzRkY0MTgzMjIwMTNB,2023-01-27 18:00:11+00:00,public,UCulBShlQjLBSwC9bbJqAdVw,Dirty Palm,33200,3460,330,86,1401.0,none
isfVHx4ayD0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40NjYxQUYxNjAyREVBNDU1,2023-01-27 21:00:10+00:00,public,UCmKm7HJdOfkWLyml-fzKlVg,Afrojack,2540000,8,2,0,3583.0,none
zgb27pbaj90,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FQkJBNzIzQjQyMTc4NDE5,2023-01-27 21:00:10+00:00,public,UCd61k-5ykv_4RIbQg-Mpvrg,Timmy Trumpet,617000,15208,429,64,3641.0,none
1aW01Rvr4HA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BRDg0REVEQjA2QTMzQzky,2023-01-27 21:08:36+00:00,public,UCVE-ybBDg3UHSUylEVdPAsw,Above & Beyond,981000,59106,1299,53,7205.0,none
9HYF-uWE3TY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43NUVCRUMxQjU0MkM5QjI2,2023-01-27 22:13:49+00:00,public,UCmKm7HJdOfkWLyml-fzKlVg,Afrojack,2540000,985,95,2,3591.0,none
Iyfafz3Adis,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CMjU3MDQxQzJGQTk4QTNB,2023-01-27 23:00:11+00:00,public,UCBIfsPaQviN1LpnkWQvAGMQ,1001Tracklists,116000,5008,131,53,5145.0,none
_6Tr3xQv9T4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DNzlCN0E4RTY3NDM3MzdF,2023-01-28 07:48:00+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,91800,1722,77,17,7205.0,none
n8PYeQKD2yI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45MDJBMDhCRTlGMzlBQTA0,2023-01-28 10:00:25+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5440000,144653,5586,374,5373.0,none
OSmc6249-3A,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FN0Y4Q0RBOTE2RTQ2MTk0,2023-01-28 12:00:27+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,786000,8025,438,41,1616.0,none
p6QiRKlIgMI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40MTYxMDMyMTJEQkJGOTcw,2023-01-28 15:00:34+00:00,public,UCuCFbUOszL3QkYVUWZzKH8Q,Musical Freedom,725000,2589,125,10,3593.0,none
s2OdDcMDdu4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40MDU2NzhGOTAyMzU1RkRB,2023-01-28 16:00:10+00:00,public,UCtZZIenge-VfCE1eAXgLd4g,Culture Shock by Vintage Culture,10800,3539,157,18,3488.0,none
SkxmsC7kMBE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44MzFGMTU1MDYzMEY5MkQ3,2023-01-28 17:00:09+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,842000,23123,531,40,6342.0,none
0NCj3cV5ke8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zQjUxRTNBRjQ2ODk4NTEw,2023-01-28 21:00:00+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,53745,1193,75,1886.0,none
39PWUOA8oaU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EQzREMDRDNjFEMkVCN0ZF,2023-01-28 21:00:02+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,260065,2516,123,1804.0,none
9n_rJ2uidjc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yRDM5NUY1QjA4Rjg1OUMz,2023-01-28 21:00:04+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,193666,4119,182,3580.0,none
9g31pADpUyo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMTQyRkExMUQ2MDMwMTdC,2023-01-28 21:00:05+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,116307,1313,92,1852.0,none
HjlMcy0K8Jg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wMUMzOEUwMzkxNkE2NkEw,2023-01-28 21:00:06+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,150101,901,53,1880.0,none
DvZkJa1py5k,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BRUY4MjgyRUVGRjNGOUU2,2023-01-28 21:00:08+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,11000,349,14,1861.0,none
RB5Kg7B6rig,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BRjEyRUY5MThERENBRTU0,2023-01-28 21:00:09+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,35395,347,21,1838.0,none
JLRWc1Qaknk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40QkI3QUM3QTdGODcxNUE2,2023-01-28 21:00:10+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,27228,130,12,1819.0,none
hdwUbiRP2_Q,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yRDg3Mzg2OThBMjYwNkUy,2023-01-28 21:00:14+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,49628,649,61,1827.0,none
onqzUJ3H55Y,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zNTQyNDRERENEMDhGODIz,2023-01-28 21:00:20+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,37831,473,32,1831.0,none
sRQFcjF7PwQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44NEZGQ0U1RTA1NjgxM0RF,2023-01-28 21:00:22+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,195306,2846,164,2724.0,none
xP1G_X4hdNk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41Qzc2Qzk0NzY4Njk4MTg1,2023-01-28 21:00:23+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,58467,2172,91,1806.0,none
WPKbw5MHBKs,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5ERkRCN0UxMDI4N0JCMzFE,2023-01-28 21:00:24+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,105653,1453,83,1883.0,none
98AtekmPQUI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44NjY0Rjk3NUZDNjc4Nzk0,2023-01-30 10:00:05+00:00,public,UCdUXAN90UQV4sxNehj5Vflw,Nora En Pure,341000,46134,1168,124,3575.0,none
riFB2e8XG1Q,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zMEJFQkEzQzE3NDc3MzQy,2023-01-30 12:00:36+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5110000,19607,271,54,3608.0,none
ZK956iTVgm4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45Q0Q0MkJGMkY0NTEwQTVE,2023-01-30 19:07:39+00:00,public,UCSJ4gkVC6NrvII8umztf0Ow,Lofi Girl,11900000,59313,2014,107,1195.0,none
79Nd3JMDK2s,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FNzUxQjVFQzIzNkUxNzRF,2023-01-31 17:04:35+00:00,public,UCC1qRH2kSGu7AzBwqEPVnjg,Anjunabeats,312000,5718,221,17,3635.0,none
kbRXNm-YJKg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45MUZCQkZGRUM2NzlFRjI1,2023-02-01 07:07:23+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,356000,5037,207,19,3615.0,none
98-UPXz29NY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5COENEOTIwNjM3Q0NGOEI5,2023-02-01 16:00:06+00:00,public,UCBIfsPaQviN1LpnkWQvAGMQ,1001Tracklists,116000,1000,62,10,5107.0,none
G8l-J2SQG7w,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43QkZBODMyNTEwOUJBMTY4,2023-02-01 16:00:10+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,91800,1118,90,17,3837.0,none
v0dgIOTfQHw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xQzhBODREQjVGOTY1RDNF,2023-02-01 17:00:07+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,546000,68903,2507,136,5288.0,none
nr61dnObYpk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40MEI3MjdFMzBBQkJCOTlF,2023-02-01 23:25:31+00:00,public,UCNVeD_tHABqF-fvbe20ZsPA,Aly & Fila,144000,8540,384,25,7191.0,none
vbz6NMM8cmg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GQzU0RDA3Q0VCRDIyMjc0,2023-02-02 16:00:34+00:00,public,UCiiN5Ld9pGMwcYrLUJfYlCQ,Mixmash Records,137000,286,16,0,3756.0,none
lDZEighmygk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44Nzk1QzUyMkVCRTdENTVE,2023-02-02 16:34:16+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,29900000,17972,611,13,3591.0,none
g0RzONmBNc4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FRjI1RDk2QkVFMzZEMTJE,2023-02-02 17:09:04+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,546000,13637,426,38,3905.0,none
pbyVVaKuszg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wNUIwOTA2QTA4MTMwQkFB,2023-02-02 20:01:54+00:00,public,UC4N1snt2b0d83vOkvaWP6mg,Vintage Culture,1060000,174478,7287,696,13232.0,none
jp1wEl5UWtI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43OEQzMEI1REQwRjU3RUVB,2023-02-02 21:08:27+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5440000,152878,5020,266,7270.0,none
bTSWCExvQNU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DQjVEQTJGRTFEMzVCMDhG,2023-02-02 21:09:41+00:00,public,UCLFiirHOF-wa3QRExEa4m8A,Nicky Romero,1530000,8605,355,15,3541.0,none
uIeY-uCkbFk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yM0MyQzM5QTU1Mzk2RUU4,2023-02-03 11:34:14+00:00,public,UCO0sfpPwj3PGVVH_jiqBA6A,Future House Cloud,270000,44825,387,25,10693.0,none
G6zCeiKXD-g,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zRDk5MzkzNzNFNUE4Nzk1,2023-02-03 14:00:10+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,546000,46138,2146,240,2921.0,none
I7kUz6k70oo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40QzlFNTc5REZCQjNEM0Q2,2023-02-03 15:00:12+00:00,public,UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,6380000,64350,1915,189,3514.0,none
TVteUM3wX_c,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GMUM0MTUwRjlFRDdBRDA0,2023-02-03 16:00:19+00:00,public,UCOxqgCwgOqC2lMqC5PYz_Dg,Chillhop Music,3280000,31967,959,102,1093.0,none
3jXokTqt0bc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40QzIyRTc5Njc1NEJBMUVG,2023-02-03 17:00:08+00:00,public,UCDVKYPXwdYUQfgA05CkyFSg,GameChops,540000,11808,640,42,1464.0,none
NheYAu0Wlgg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yQUIyMERDQzgzQkE0NTVG,2023-02-03 20:00:06+00:00,public,UCYEK6xds6eo-3tr4xRdflmQ,deadmau5,1780000,26839,1514,110,5461.0,none
OvmWJA0ySAk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45RTI4QzhDMzlFMEJDNDRE,2023-02-03 21:00:07+00:00,public,UCmKm7HJdOfkWLyml-fzKlVg,Afrojack,2540000,6290,262,16,3609.0,none
zr8SAjDoylE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42MENFRjUzNkVFMDA3OUMx,2023-02-03 21:00:07+00:00,public,UCd61k-5ykv_4RIbQg-Mpvrg,Timmy Trumpet,618000,13454,385,53,3601.0,none
RZNFNna9qaE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44QTFFMEMzMzQ0N0Y5MTlG,2023-02-03 21:11:29+00:00,public,UCVE-ybBDg3UHSUylEVdPAsw,Above & Beyond,981000,61581,1358,57,7205.0,none
I-wDcSEfsl8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40NzhBNzYxMUE3NkJGRTA5,2023-02-04 07:12:56+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,91900,2460,117,8,7205.0,none
titvw2uykN8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMDk3NkYyMTM0MUIxN0ZG,2023-02-04 15:00:47+00:00,public,UCuCFbUOszL3QkYVUWZzKH8Q,Musical Freedom,726000,1636,69,3,3217.0,none
UyeK7XW1zHQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wNUNCQzdGRUFGNjdDMTg3,2023-02-04 16:00:08+00:00,public,UCtZZIenge-VfCE1eAXgLd4g,Culture Shock by Vintage Culture,10800,4684,192,12,3542.0,none
JiGQ5OnHoxk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yMUQxMDI2OEVFMUJDQzBF,2023-02-04 17:00:09+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,842000,18377,465,29,5464.0,none
bD2LSQ_7rUo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41QzgzQTNDMjYxMzc1MTgy,2023-02-05 14:09:00+00:00,public,UCiJnBO_XuDsi1SSRAmt4n5g,NCS Arcade,182000,33890,1240,106,2633.0,none
4ihJtrZ39x4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41RjUwNjAwRUMzRDdFNTI4,2023-02-05 15:00:02+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,547000,12931,468,28,1810.0,none
tplcR2UrHGI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wNEZGRThGNjc4MjJEM0FD,2023-02-06 10:05:40+00:00,public,UCdUXAN90UQV4sxNehj5Vflw,Nora En Pure,342000,39268,1009,173,3608.0,none
8tuJV8gsc8w,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42MDFFQkM3NTlGNTI2MDcz,2023-02-06 12:00:07+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5110000,18972,241,38,3608.0,none
a6QqkEsGxNY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GREE0Q0U5OUU2QzREMkZD,2023-02-06 19:01:29+00:00,public,UCSJ4gkVC6NrvII8umztf0Ow,Lofi Girl,11900000,58069,2163,108,925.0,none
q-Ympjatb7o,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43RDU5MEE3QTZGRDM5MjVC,2023-02-07 00:34:40+00:00,public,UCr45VhwCBYwMfdN-gz7W_OA,Insomniac,559000,1462,89,8,7214.0,none
